4.82946	1.52057
4.83316	1.55763
4.83687	1.61643
4.84059	1.66987
4.84429	1.73313
4.848	1.79959
4.8517	1.83568
4.85543	1.91233
4.85913	1.97549
4.86283	2.06499
4.86655	2.15077
4.87026	2.22502
4.87396	2.32351
4.87766	2.42426
4.88138	2.53154
4.88509	2.67679
4.88879	2.80219
4.89249	2.94903
4.89621	3.08422
4.89991	3.24972
4.90362	3.43695
4.90732	3.59951
4.91104	3.77402
4.91474	3.9537
4.91844	4.1756
4.92216	4.36457
4.92586	4.56018
4.92956	4.7631
4.93326	4.95205
4.93698	5.14422
4.94068	5.32374
4.94438	5.52676
4.94808	5.70374
4.9518	5.83128
4.9555	5.95959
4.9592	6.05926
4.9629	6.16312
4.96662	6.24726
4.97032	6.26095
4.97402	6.28907
4.97771	6.26999
4.98143	6.22582
4.98513	6.1629
4.98883	6.09286
4.99255	5.99476
4.99625	5.84493
4.99994	5.58722
5.00364	5.50716
5.00736	5.40807
5.01106	5.29137
5.01475	5.15641
5.01845	5.00469
5.02217	4.83964
5.02586	4.6644
5.02956	4.48301
5.03326	4.3014
5.03697	4.12361
5.04067	3.95637
5.04437	3.79594
5.04806	3.64332
5.05178	3.50024
5.05547	3.36942
5.05917	3.2501
5.06288	3.14037
5.06658	3.04237
5.07027	2.95486
5.07397	2.87702
5.07768	2.80511
5.08138	2.73685
5.08507	2.66916
5.08877	2.60094
5.09248	2.53216
5.09617	2.4632
5.09987	2.39275
5.10356	2.3223
5.10728	2.24902
5.11097	2.1765
5.11466	2.10708
5.11836	2.04088
5.12207	1.97837
5.12576	1.91976
5.12946	1.86403
5.13317	1.80911
5.13686	1.75661
5.14055	1.7059
5.14424	1.65744
5.14795	1.61028
5.15165	1.56396
5.15534	1.51913
5.15903	1.47435
5.16274	1.43296
5.16643	1.39656
5.17012	1.36362
5.17382	1.33527
5.17753	1.31045
5.18122	1.28975
5.18491	1.27106
5.1886	1.2519
5.19231	1.23517
5.196	1.21748
5.19969	1.19869
5.2034	1.17919
5.20709	1.15973
5.21078	1.14083
5.21447	1.12134
5.21817	1.10443
5.22186	1.08903
5.22555	1.07395
5.22924	1.06006
5.23295	1.04921
5.23664	1.04058
5.24033	1.03348
5.24402	1.02709
5.24772	1.02224
5.25141	1.01722
5.2551	1.01099
5.25878	1.00478
5.26249	0.99861
5.26618	0.99053
5.26987	0.98103
5.27357	0.9705
5.27726	0.95956
5.28095	0.94787
5.28463	0.93608
5.28834	0.92698
5.29202	0.91786
5.29571	0.91027
5.2994	0.90344
5.3031	0.89894
5.30679	0.89629
5.31047	0.89376
5.31416	0.89151
5.31786	0.89011
5.32155	0.88838
5.32523	0.88522
5.32894	0.8818
5.33262	0.87893
5.33631	0.87649
5.33999	0.87269
5.34369	0.87001
5.34738	0.86766
5.35106	0.86565
5.35475	0.8624
5.35845	0.85999
5.36213	0.85825
5.36581	0.85667
5.3695	0.8536
5.3732	0.85241
5.37688	0.85086
5.38057	0.84802
5.38425	0.84501
5.38795	0.84276
5.39163	0.84042
5.39531	0.83741
5.39902	0.83475
5.4027	0.83466
5.40638	0.83286
5.41006	0.82991
5.41376	0.82866
5.41744	0.82633
5.42112	0.82535
5.4248	0.82506
5.4285	0.82655
5.43218	0.82866
5.43586	0.8293
5.43954	0.83072
5.44324	0.83298
5.44692	0.83438
5.4506	0.83528
5.45428	0.83555
5.45798	0.83594
5.46166	0.83401
5.46534	0.83165
5.46904	0.82857
5.47271	0.8263
5.47639	0.8236
5.48007	0.82304
5.48377	0.82437
5.48745	0.82715
5.49113	0.83162
5.4948	0.8386
5.4985	0.84622
5.50218	0.85471
5.50586	0.86375
5.50953	0.87186
5.51323	0.87738
5.51691	0.88135
5.52058	0.88398
5.52426	0.88558
5.52795	0.88547
5.53163	0.8851
5.53531	0.88515
5.539	0.88415
5.54268	0.88513
5.54635	0.88841
5.55003	0.89342
5.55372	0.89858
5.5574	0.90554
5.56107	0.91234
5.56475	0.92001
5.56844	0.92793
5.57212	0.937
5.57579	0.94608
5.57946	0.95383
5.58316	0.96273
5.58683	0.97323
5.59051	0.98294
5.59418	0.99433
5.59787	1.00391
5.60154	1.01414
5.60522	1.02277
5.60891	1.03155
5.61258	1.04066
5.61625	1.05
5.61993	1.0581
5.62362	1.06624
5.62729	1.07427
5.63096	1.08413
5.63463	1.09453
5.63832	1.10804
5.642	1.12346
5.64567	1.14113
5.64934	1.15981
5.65303	1.18054
5.6567	1.2024
